ReviewId,Reviewerid,CommentIndex,NumOfCurrent,NumOfincurrent,CurrentPar,IncurrentPar,ScoreOfReliability,VotingScore,Status
10001,1000049, 1,10732,6061,0.639076,0.360924,0.639076,1,merged
10001,1000049, 2,10733,6061,0.639097,0.360903,1.278173,1,merged
10014,1000049, 1,10745,6067,0.639127,0.360873,0.639127,1,merged
10014,1000049, 2,10746,6067,0.639148,0.360852,1.278275,1,merged
10018,1000049, 1,10750,6071,0.639082,0.360918,0.639082,1,merged
10018,1000049, 2,10751,6071,0.639104,0.360896,1.278186,1,merged
10035,1000049, 1,10771,6073,0.639456,0.360544,0.639456,1,merged
10035,1000005, 2,  6,  2,0.750000,0.250000,1.389456,1,merged
10039,1000049, 1,10776,6080,0.639298,0.360702,0.639298,1,merged
10039,1000049, 2,10777,6080,0.639319,0.360681,1.278617,1,merged
10043,1000049, 1,10779,6082,0.639286,0.360714,0.639286,1,merged
10043,1000049, 2,10780,6082,0.639307,0.360693,1.278593,1,merged
10045,1000049, 1,10782,6082,0.639350,0.360650,0.639350,1,merged
10045,1000096, 2, 13,  3,0.812500,0.187500,1.451850,1,merged
10046,1000049, 1,10782,6083,0.639312,0.360688,0.639312,1,merged
10046,1000049, 2,10783,6083,0.639334,0.360666,1.278646,1,merged
10049,1000049, 1,10784,6085,0.639279,0.360721,0.639279,1,merged
10049,1000049, 2,10785,6085,0.639301,0.360699,1.278580,1,merged
10060,1000049, 1,10801,6112,0.638621,0.361379,0.638621,1,merged
10060,1000049, 2,10802,6112,0.638643,0.361357,1.277264,1,merged
10061,1000049, 1,10802,6113,0.638605,0.361395,0.638605,1,merged
10061,1000049, 2,10803,6113,0.638626,0.361374,1.277231,1,merged
10066,1000049, 1,10808,6116,0.638620,0.361380,0.638620,1,merged
10066,1000049, 2,10809,6116,0.638641,0.361359,1.277261,1,merged
10074,1000049, 1,10816,6119,0.638677,0.361323,0.638677,1,merged
10074,1000049, 2,10817,6119,0.638699,0.361301,1.277376,1,merged
10084,1000049, 1,10829,6123,0.638804,0.361196,0.638804,1,merged
10084,1000116, 2, 52, 10,0.838710,0.161290,1.477513,1,merged
10085,1000049, 1,10829,6124,0.638766,0.361234,0.638766,1,merged
10085,1000049, 2,10830,6124,0.638787,0.361213,1.277553,1,merged
10086,1000049, 1,10830,6125,0.638750,0.361250,0.638750,1,merged
10086,1000049, 2,10831,6125,0.638771,0.361229,1.277521,1,merged
10093,1000049, 1,10843,6136,0.638612,0.361388,0.638612,-1,merged
10093,1000049, 2,10844,6136,0.638634,0.361366,1.277246,1,merged
10099,1000049, 1,10850,6142,0.638536,0.361464,0.638536,1,merged
10099,1000049, 2,10851,6142,0.638557,0.361443,1.277093,1,merged
10104,1000049, 1,10858,6153,0.638293,0.361707,0.638293,1,merged
10104,1000238, 2, 13,  3,0.812500,0.187500,1.450793,1,merged
10116,1000049, 1,10864,6161,0.638120,0.361880,0.638120,1,merged
10116,1000017, 2, 68, 13,0.839506,0.160494,1.477627,1,merged
10120,1000049, 1,10868,6166,0.638018,0.361982,0.638018,1,merged
10120,1000049, 2,10869,6166,0.638039,0.361961,1.276057,1,merged
10124,1000049, 1,10872,6169,0.637991,0.362009,0.637991,1,merged
10124,1000049, 2,10873,6169,0.638012,0.361988,1.276003,1,merged
10125,1000049, 1,10874,6169,0.638033,0.361967,0.638033,-1,merged
10125,1000049, 2,10875,6169,0.638054,0.361946,1.276088,1,merged
10127,1000049, 1,10876,6170,0.638038,0.361962,0.638038,1,merged
10127,1000049, 2,10877,6170,0.638059,0.361941,1.276098,1,merged
10128,1000049, 1,10878,6170,0.638081,0.361919,0.638081,1,merged
10128,1000023, 2, 41, 17,0.706897,0.293103,1.344977,1,merged
10129,1000049, 1,10879,6170,0.638102,0.361898,0.638102,1,merged
10129,1000063, 2,290, 20,0.935484,0.064516,1.573586,1,merged
